review,cleaned_review,cleaned_review_stemmed,label,sentiment,label_source,conf_score,nama desa wisata,aspects_str,aspect_sentiments_str
"asri banget tempatnya kental akan budaya balinya. orang bali sangat baik dan ramah"" sekali dari yg anak"" sampai yg dewasanya.",asri banget tempatnya kental budaya balinya bali ramah anak dewasanya,asri banget tempat kental budaya bal bal ramah anak dewasa,1,Positif,mtl_only,0.9977473616600037,penglipuran,Budaya & Tradisi,Positif
"perkampungan yang ditata apik, rapih, bersih dan bagus buat foto foto. warung warungnya juga harganya murah, harga minuman masih ok, sempat beli durian dengan harga yang juga murah, duriannya enak, manis, legit. . . wajib dicicipi bagi penyuka durian, mantap",perkampungan ditata apik rapi bersih bagus foto foto warung warungnya harganya murah harga minuman ok beli durian harga murah duriannya manis legit wajib dicicipi penyuka durian mantap,kampung tata apik rapi bersih bagus foto foto warung warung harga murah harga minum ok beli durian harga murah durian manis legit wajib cicip suka durian mantap,1,Positif,mtl_only,0.9975195527076721,penglipuran,Harga & Tiket|Kuliner,Positif|Positif
desa adat yg bersih dan indah,desa adat bersih indah,desa adat bersih indah,1,Positif,mtl_only,0.9952651262283325,penglipuran,Budaya & Tradisi,Positif
suasana yg nyaman . . . cocok untuk ketenangan . . . penduduk nya ramah . . .,suasana nyaman cocok ketenangan penduduk ramah,suasana nyaman cocok tenang duduk ramah,1,Positif,mtl_only,0.9967666864395142,penglipuran,Suasana,Positif
"desa wisata di bali , paling bersih rapihh . . . keren , warga nya ramah, suasana indah, sejuk . . komplit dah . . . kebanggaan bali buat indonesia ini . . . awesome",desa wisata bali bersih rapihh keren warga ramah suasana indah sejuk komplit kebanggaan bali indonesia awesome,desa wisata bal bersih rapihh keren warga ramah suasana indah sejuk komplit bangga bal indonesia awesome,1,Positif,mtl_only,0.9976359605789185,penglipuran,Pelayanan|Suasana,Positif|Positif
"desa yang mendapat julukan desa terbersih di dunia dan memang faktanya demikian. lokasinya cukup jauh dari pusat kota, sekitar 1 jam 30 menit dari bandara i gusti ngurah rai jika menggunakan mobil. cukup membayar tiket masuk rp. 30. 000 utk wisatawan domestik, di dalam nya bisa berkeliling desa yang terdapat beberapa rumah juga yg menyediakan jasa sewa baju adat bali seharga rp. 50. 000 utk dewasa",desa julukan desa terbersih dunia faktanya lokasinya pusat kota jam menit bandara gusti ngurah rai mobil membayar tiket rp wisatawan domestik berkeliling desa rumah menyediakan jasa sewa baju adat bali seharga rp dewasa,desa juluk desa bersih dunia fakta lokasi pusat kota jam menit bandara gusti ngurah rai mobil bayar tiket rp wisatawan domestik keliling desa rumah sedia jasa sewa baju adat bal harga rp dewasa,2,Netral,mtl_only,0.5512832999229431,penglipuran,Akses & Lokasi|Budaya & Tradisi,Netral|Netral
tempat yg bersih dan sangat bagus. . . . souvenir yg dijual murah2. . .,bersih bagus souvenir dijual murah,bersih bagus souvenir jual murah,1,Positif,mtl_only,0.9879027009010315,penglipuran,Kuliner,Positif
bener-bener desa yang sangat bersih. hampir ga menemukan sampah sama sekali. setiap rumah di desa ini menyewakan pakaian adat bali yang harganya rata2 50rban. katanya kalau kesini wajib cobain buah duriannya hehe,desa bersih menemukan sampah rumah desa menyewakan pakaian adat bali harganya rata rban kesini wajib coba buah duriannya hehe,desa bersih temu sampah rumah desa sewa pakai adat bal harga rata rban kesini wajib coba buah durian hehe,2,Netral,mtl_only,0.9947110414505005,penglipuran,Budaya & Tradisi,Netral
tiket per orang 15. 000 tempat bagus kalau orangnya tidak begitu ramai,tiket bagus orangnya ramai,tiket bagus orang ramai,1,Positif,mtl_only,0.9956749081611633,penglipuran,Harga & Tiket,Positif
"bersih , senada , rapi dan viewable",bersih senada rapi viewable,bersih nada rapi viewable,1,Positif,mtl_only,0.9957665205001831,penglipuran,Pemandangan & Alam,Positif
"desa yang lingkungannya sangat bersih, masyarakatnya ramah akses menuju tempat ini cukup mudah. pengolahan lahan desa penglipuran sangat dipengaruhi oleh tri mandala. menurut konsep tri mandala, lahan dibagi menjadi 3 zona sesuai dengan nilai kesuciannya. zona tersebut kemudian akan ditempatkan sesuai dengan orientasi spiritual yang bernama “kaja-kelod”. hal yang dianggap paling suci akan ditempatkan menuju gunung agung (tempat yang paling suci di bali) dan kebalikannya hal yang paling tidak suci akan ditempatkan menuju laut.",desa lingkungannya bersih masyarakatnya ramah akses mudah pengolahan lahan desa penglipuran dipengaruhi tri mandala konsep tri mandala lahan dibagi zona sesuai nilai kesuciannya zona ditempatkan sesuai orientasi spiritual bernama kaja kelod dianggap suci ditempatkan gunung agung suci bali kebalikannya suci ditempatkan laut,desa lingkung bersih masyarakat ramah akses mudah olah lahan desa lipur pengaruh tri mandala konsep tri mandala lahan bagi zona sesuai nilai suci zona tempat sesuai orientasi spiritual nama kaja kelod anggap suci tempat gunung agung suci bal balik suci tempat laut,1,Positif,mtl_only,0.9417359232902527,penglipuran,Akses & Lokasi|Pelayanan,Positif|Positif
"desa yg tertata bersih dan indah memanjakan mata dg penuh menjujung tinggi adat , warga yg ramah sehingga pengunjung nyaman serta kerasan .",desa tertata bersih indah memanjakan penuh menjujung tinggi adat warga ramah pengunjung nyaman kerasan,desa tata bersih indah manja penuh menjujung tinggi adat warga ramah unjung nyaman kerasan,1,Positif,mtl_only,0.9958462119102478,penglipuran,Pelayanan,Positif
warganya ramah ramah. .,warganya ramah ramah,warga ramah ramah,1,Positif,mtl_only,0.9946816563606262,penglipuran,Pelayanan,Positif
suatu pemandangan yang sangat indah,pemandangan indah,pandang indah,1,Positif,mtl_only,0.9968639612197876,penglipuran,Pemandangan & Alam,Positif
"bersih, rame, penduduk nya ramah2. ada tempat makan enak rumahan disini. sumpah enak banget mujair nyat nyat nya. next kesini lagi",bersih rame penduduk ramah makan rumahan sumpah banget mujair nyat nyat next kesini,bersih rame duduk ramah makan rumah sumpah banget mujair nyat nyat next kesini,2,Netral,mtl_only,0.9977952241897583,penglipuran,Kuliner,Netral
lingkungan bersih nyaman dan sejuk. . serta ramah semua warganya. .,lingkungan bersih nyaman sejuk ramah warganya,lingkung bersih nyaman sejuk ramah warga,1,Positif,mtl_only,0.9968722462654114,penglipuran,Pelayanan,Positif
"saran saya pake jasa guide / tour travel biar bisa dijelasin ttg rumah adat di sini dan historisnya, dan ada yg fotoin. sama jgn lupa sewa baju adat di situ, biar foto2nya jd lebih bagus. kmrn saya sewa baju adat 70rb per orang, ga tau itu murah atau mahal sewanya di rumah no 18 klo ga salah.",saran pakai jasa guide tour travel biar dijelasin rumah adat historisnya memfoto lupa sewa baju adat situ biar foto bagus kemarin sewa baju adat ribu tau murah mahal sewanya rumah no kalo salah,saran pakai jasa guide tour travel biar dijelasin rumah adat historis foto lupa sewa baju adat situ biar foto bagus kemarin sewa baju adat ribu tau murah mahal sewa rumah no kalo salah,2,Netral,mtl_only,0.6290432810783386,penglipuran,Budaya & Tradisi|Pelayanan,Netral|Netral
"bagus, bersih dengan budaya yang kental. . .",bagus bersih budaya kental,bagus bersih budaya kental,1,Positif,mtl_only,0.9942100048065186,penglipuran,Budaya & Tradisi,Positif
"desa wisata penglipuran terletak di kabupaten bangli. desa wisata penglipuran merupakan desa wisata yang menyajikan keindahan alam dengan suasana perumahan tradisional masyarakat bali yang tertata rapi, unik, bersih. desa wisata ini sangat wajib untuk dikunjungi jika anda berlibur kebali.",desa wisata penglipuran terletak kabupaten bangli desa wisata penglipuran desa wisata menyajikan keindahan alam suasana perumahan tradisional masyarakat bali tertata rapi unik bersih desa wisata wajib dikunjungi berlibur kebali,desa wisata lipur letak kabupaten bangli desa wisata lipur desa wisata saji indah alam suasana rumah tradisional masyarakat bal tata rapi unik bersih desa wisata wajib kunjung libur kebal,1,Positif,mtl_only,0.9944170713424683,penglipuran,Suasana,Positif
"kearifan, keasrian, keindahan yang terjaga dengan baik",kearifan keasrian keindahan terjaga,arif asri indah jaga,1,Positif,mtl_only,0.9933248162269592,penglipuran,Suasana,Positif
udaranya segar. . . indah. . . bikin krasan berhari² di situ. . .,udaranya segar indah bikin krasan berhari situ,udara segar indah bikin krasan hari situ,1,Positif,mtl_only,0.9971449971199036,penglipuran,Suasana,Positif
"desa yv terkenal bersih dan emang keren bgt. . bs sewa baju adat bali sembari keliling dan foto2 di sepanjang jalanan desa ini. . tiket masuk dewasa 25rb, anak 15rb worth it bgt lah",desa yv terkenal bersih keren banget sewa baju adat bali sembari keliling foto jalanan desa tiket dewasa ribu anak ribu worth banget,desa yv kenal bersih keren banget sewa baju adat bal sembari keliling foto jalan desa tiket dewasa ribu anak ribu worth banget,1,Positif,mtl_only,0.9979143738746643,penglipuran,Budaya & Tradisi,Positif
"desa wisata panglipuran sangat bersih, rapih dan asri. di setiap rumahnya ada pure untuk tempat ibadah. bangunannya sangat tradisional seperti kembali ke masa lalu di era jaman kerajaan. pengalaman pertama yang sangat berkesan berkunjung kesana. bisa ngobrol santai dengan para penduduk sekitar sambil menikmati kopi asli bali yg wangi. suasana yang patut untuk dirindukan kembali.",desa wisata panglipuran bersih rapi asri rumahnya pure ibadah bangunannya tradisional era jaman kerajaan pengalaman berkesan berkunjung kesana mengobrol santai penduduk menikmati kopi asli bali wangi suasana patut dirindukan,desa wisata panglipuran bersih rapi asri rumah pure ibadah bangun tradisional era jaman raja alam kesan kunjung kesana obrol santai duduk nikmat kopi asli bal wangi suasana patut rindu,1,Positif,mtl_only,0.9972754120826721,penglipuran,Suasana,Positif
"kali kedua kesini, dan masih seperti dulu tempatnya asri dan bersih sehingga para tamu pun nyaman untuk mengunjunginya. disini juga tersedia penyewaan baju adat bali jika anda ingin berfoto khas desa panglipuran dengan baju adar bali. disarankan datang pagi saat baru buka, agar tidak terlalu ramai.",kesini tempatnya asri bersih tamu nyaman mengunjunginya tersedia penyewaan baju adat bali berfoto khas desa panglipuran baju adar bali disarankan pagi buka ramai,kesini tempat asri bersih tamu nyaman unjung sedia sewa baju adat bal foto khas desa panglipuran baju adar bal saran pagi buka ramai,1,Positif,mtl_only,0.9950724244117737,penglipuran,Budaya & Tradisi,Positif
jelajah hutan bambunya lumayan seru,jelajah hutan bambunya lumayan seru,jelajah hutan bambu lumayan seru,1,Positif,mtl_only,0.9970037341117859,penglipuran,Pemandangan & Alam,Positif
"penglipuran village is located in the bangli area on the island of bali. it is 1. 5 hours from denpasar bali. the village is still occupied by balinese people. there are 3 entrances that can be passed through. ticket booths are located at each entrance. tickets as of sept 2023: 25, 000/ pax. if you bring a car, add 5, 000 as parking fee. the village atmosphere is very clean and well maintained. in the top 3 cleanest villages in the world. many villagers open shops in their homes; selling various souvenirs, snacks, drinks, traditional balinese food, etc. while enjoying coffee or snacks, you can chat with the owner of the house. there is also a lush bamboo forest. every sunday, there is a folk market. desa penglipuran terletak di daerah bangli di pulau dewata bali. berjarak 1, 5 jam dari denpasar bali. desa yang memang masih ditempati oleh penduduk bali. ada 3 pintu masuk yg bisa dilalui. loket penjualan tiket ada di setiap pintu masuk. tiket per sept 2023 : 25. 000/ pax. apabila membawa mobil, tambah 5. 000 sbg biaya parkir. suasana desa yang sangat bersih dan terawat. masuk 3 desa terbersih di dunia. banyak penduduk desa yang membuka toko di rumahnya; menjual berbagai souvenir, snack, minuman, makanan traditional bali, dll. sambil menikmati kopi atau snack, bisa ngobrol dengan pemilik rumah. selain itu ada hutan bambu yang rimbun. setiap hari minggu, ada pasar rakyat.",penglipuran village is located the bangli area on the island of bali is hours from denpasar bali the village is still occupied by balinese people there are entrances that can be passed through ticket booths are located at each entrance tickets as of sept pax if you bring car as parking fee the village atmosphere is very clean and well maintained the top cleanest villages the world many villagers open shops their homes selling various souvenirs snacks drinks traditional balinese food etc while enjoying coffee snacks you can chat with the owner of the house there is also lush bamboo forest every sunday there is folk market desa penglipuran terletak daerah bangli pulau dewata bali berjarak jam denpasar bali desa ditempati penduduk bali pintu loket penjualan tiket pintu tiket sept pax membawa mobil biaya parkir suasana desa bersih terawat desa terbersih dunia penduduk desa membuka toko rumahnya menjual souvenir snack minuman makanan traditional bali dll menikmati kopi snack mengobrol pemilik rumah hutan bambu rimbun minggu pasar rakyat,lipur village is located the bangli area on the island of bal is hours from denpasar bal the village is still occupied by balinese people there are entrances that can be passed through ticket booths are located at each entrance tickets as of sept pax if you bring car as parking fee the village atmosphere is very clean and well maintained the top cleanest villages the world many villagers open shops their homes selling various souvenirs snacks drinks traditional balinese food etc while enjoying coffee snacks you can chat with the owner of the house there is also lush bamboo forest every sunday there is folk market desa lipur letak daerah bangli pulau dewata bal jarak jam denpasar bal desa tempat duduk bal pintu loket jual tiket pintu tiket sept pax bawa mobil biaya parkir suasana desa bersih awat desa bersih dunia duduk desa buka toko rumah jual souvenir snack minum makan traditional bal dll nikmat kopi snack obrol milik rumah hutan bambu rimbun minggu pasar rakyat,2,Netral,mtl_only,0.7718824148178101,penglipuran,Fasilitas,Netral
"bagus, tiket murah, bersih sangat bersih. saya kesana pas hari sabtu dan rame banget susah mau ambil foto engle yg bagus. sewa baju adat untuk anak2 30 rb . masyarakat kawasan panglipuran sungguh ramah2. .",bagus tiket murah bersih bersih kesana pas sabtu rame banget susah ambil foto engle bagus sewa baju adat anak ribu masyarakat kawasan panglipuran sungguh ramah,bagus tiket murah bersih bersih kesana pas sabtu rame banget susah ambil foto engle bagus sewa baju adat anak ribu masyarakat kawasan panglipuran sungguh ramah,1,Positif,mtl_only,0.9972129464149475,penglipuran,Budaya & Tradisi|Harga & Tiket|Pelayanan,Positif|Positif|Positif
bersih asri elok nan indah pemandangan bagus banget,bersih asri elok nan indah pemandangan bagus banget,bersih asri elok nan indah pandang bagus banget,1,Positif,mtl_only,0.9977418184280396,penglipuran,Pemandangan & Alam,Positif
"salah satu destinasi yang wajib jika ke bali, jika mau foto yang bagus dan tidak terlalu banyak orang, harus kesini pagi2, dan kalian juga bisa menyewa baju adat yang disediakan disini",salah destinasi wajib bali foto bagus kesini pagi menyewa baju adat disediakan,salah destinasi wajib bal foto bagus kesini pagi sewa baju adat sedia,1,Positif,mtl_only,0.9929689764976501,penglipuran,Budaya & Tradisi,Positif
"sebaiknya jangan weekend main kesana jd gak terlalu ramai banget, htm 25k, disana disewakan baju adat bali.",weekend main kesana ramai banget htm kak disana disewakan baju adat bali,weekend main kesana ramai banget htm kak sana sewa baju adat bal,2,Netral,mtl_only,0.9742690920829773,penglipuran,Budaya & Tradisi,Netral
"suasana sangat nyaman, bersih, orang-orangnya ramah dan welcome. cukup ramai saat weekend.",suasana nyaman bersih orangnya ramah welcome ramai weekend,suasana nyaman bersih orang ramah welcome ramai weekend,1,Positif,mtl_only,0.9970659613609314,penglipuran,Suasana,Positif
